Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2012-04-04,6:00pm,EUR,German Factory Orders m/m,Medium,0.3%,1.2%,-1.8%
2012-04-04,7:45pm,EUR,Main Refinancing Rate,High,1.00%,1.00%,1.00%
2012-04-04,8:00pm,USD,Treasury Sec Geithner Speaks,Medium,,,
2012-04-04,8:15pm,USD,ADP Non-Farm Employment Change,High,209K,205K,230K
2012-04-04,8:30pm,EUR,ECB Press Conference,High,,,
2012-04-04,10:00pm,USD,ISM Services PMI,High,56.0,56.9,57.3
2012-04-04,10:30pm,USD,Crude Oil Inventories,Medium,9.0M,2.1M,7.1M
2012-04-04,11:00pm,USD,FOMC Member Williams Speaks,Medium,,,
2012-04-05,12:10am,CAD,Gov Council Member Boivin Speaks,Medium,,,
2012-04-05,10:30am,CNY,Caixin Services PMI,Non-economic,53.3,,53.9
2012-04-05,3:00pm,CHF,Foreign Currency Reserves,High,238B,,227B
2012-04-05,3:15pm,CHF,CPI m/m,High,0.6%,0.4%,0.3%
2012-04-05,4:30pm,GBP,Manufacturing Production m/m,High,-1.0%,0.1%,-0.3%
2012-04-05,4:30pm,GBP,Industrial Production m/m,Non-economic,0.4%,0.4%,-0.6%
2012-04-05,5:02pm,EUR,French 10-y Bond Auction,Medium,2.98|2.6,,2.91|2.2
2012-04-05,6:00pm,EUR,German Industrial Production m/m,Medium,-1.3%,-0.3%,1.2%
2012-04-05,7:00pm,GBP,Asset Purchase Facility,High,325B,325B,325B
2012-04-05,7:00pm,GBP,Official Bank Rate,High,0.50%,0.50%,0.50%
2012-04-05,7:30pm,USD,Challenger Job Cuts y/y,Non-economic,-8.8%,,2.0%
2012-04-05,8:30pm,CAD,Building Permits m/m,High,7.5%,2.6%,-11.4%
2012-04-05,8:30pm,CAD,Employment Change,High,82.3K,11.3K,-2.8K
2012-04-05,8:30pm,CAD,Unemployment Rate,High,7.2%,7.5%,7.4%
2012-04-05,8:30pm,USD,Unemployment Claims,High,357K,355K,363K
2012-04-05,10:00pm,CAD,Ivey PMI,High,63.5,65.2,66.5
2012-04-05,10:00pm,GBP,NIESR GDP Estimate,Medium,0.1%,,0.0%
2012-04-05,10:30pm,USD,Natural Gas Storage,Non-economic,42B,35B,57B
2012-04-06,All Day,NZD,Bank Holiday,Low,,,
2012-04-06,All Day,AUD,Bank Holiday,Low,,,
2012-04-06,1:00pm,JPY,Leading Indicators,Non-economic,96.6%,95.6%,94.5%
2012-04-06,All Day,CHF,Bank Holiday,Low,,,
2012-04-06,All Day,EUR,German Bank Holiday,Low,,,
2012-04-06,2:45pm,EUR,French Gov Budget Balance,Non-economic,-24.2B,,-12.5B
2012-04-06,2:45pm,EUR,French Trade Balance,Non-economic,-6.4B,-5.1B,-5.6B
2012-04-06,All Day,GBP,Bank Holiday,Low,,,
2012-04-06,All Day,CAD,Bank Holiday,Low,,,
2012-04-06,8:30pm,USD,Non-Farm Employment Change,High,120K,207K,240K
2012-04-06,8:30pm,USD,Unemployment Rate,High,8.2%,8.3%,8.3%
2012-04-06,8:30pm,USD,Average Hourly Earnings m/m,Medium,0.2%,0.2%,0.3%
2012-04-07,3:00am,USD,Consumer Credit m/m,Non-economic,8.7B,12.5B,18.6B
2012-04-09,All Day,NZD,Bank Holiday,Low,,,
2012-04-09,All Day,AUD,Bank Holiday,Low,,,
2012-04-09,7:50am,JPY,Current Account,High,0.85T,0.66T,0.14T
2012-04-09,9:30am,CNY,CPI y/y,High,3.6%,3.3%,3.2%
2012-04-09,9:30am,CNY,PPI y/y,Medium,-0.3%,-0.2%,0.0%
2012-04-09,1:00pm,JPY,Economy Watchers Sentiment,Non-economic,51.8,46.6,45.9
2012-04-09,All Day,CHF,Bank Holiday,Low,,,
2012-04-09,All Day,EUR,French Bank Holiday,Low,,,
2012-04-09,All Day,EUR,Italian Bank Holiday,Low,,,
2012-04-09,All Day,EUR,German Bank Holiday,Low,,,
2012-04-09,All Day,GBP,Bank Holiday,Low,,,
2012-04-09,10:30pm,CAD,BOC Business Outlook Survey,High,,,
2012-04-10,7:01am,GBP,RICS House Price Balance,Medium,-10%,-12%,-13%
2012-04-10,7:15am,USD,Fed Chairman Bernanke Speaks,High,,,
2012-04-10,7:21am,AUD,AIG Construction Index,Non-economic,36.2,,35.6
2012-04-10,7:30am,GBP,MPC Member Posen Speaks,Medium,,,
2012-04-10,9:30am,AUD,ANZ Job Advertisements m/m,Medium,1.0%,,3.3%
2012-04-10,9:30am,AUD,NAB Business Confidence,Medium,3,,1
2012-04-10,11:03am,CNY,USD-Denominated Trade Balance,High,5.4B,-2.2B,-31.5B
2012-04-10,11:09am,JPY,Monetary Policy Statement,High,,,
2012-04-10,11:09am,JPY,Overnight Call Rate,High,<0.10%,<0.10%,<0.10%
2012-04-10,1:45pm,CHF,Unemployment Rate,Non-economic,3.1%,3.1%,3.1%
2012-04-10,2:00pm,EUR,German Trade Balance,Non-economic,13.6B,13.6B,15.1B
2012-04-10,2:00pm,JPY,Prelim Machine Tool Orders y/y,Non-economic,2.4%,,-8.4%
2012-04-10,2:45pm,EUR,French Industrial Production m/m,Medium,0.3%,0.2%,0.2%
2012-04-10,3:31pm,JPY,BOJ Press Conference,High,,,
2012-04-10,4:30pm,EUR,Sentix Investor Confidence,Medium,-14.7,-7.7,-8.2
2012-04-10,5:00pm,GBP,CB Leading Index m/m,Non-economic,1.0%,,0.7%
2012-04-10,7:30pm,USD,NFIB Small Business Index,Non-economic,92.5,94.9,94.3
2012-04-10,10:00pm,USD,Final Wholesale Inventories m/m,Non-economic,0.9%,0.5%,0.6%
2012-04-10,10:00pm,USD,JOLTS Job Openings,Non-economic,3.50M,,3.48M
2012-04-10,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,49.3,49.1,47.5
2012-04-11,12:45am,USD,FOMC Member Lockhart Speaks,Medium,,,
2012-04-11,6:00am,NZD,NZIER Business Confidence,High,13,,0
2012-04-11,7:01am,GBP,BRC Retail Sales Monitor y/y,Medium,1.3%,,-0.3%
2012-04-11,7:50am,JPY,Core Machinery Orders m/m,Medium,4.8%,-0.7%,3.4%
2012-04-11,7:50am,JPY,Bank Lending y/y,Non-economic,0.8%,,0.6%
2012-04-11,8:30am,AUD,Westpac Consumer Sentiment,Medium,-1.6%,,-5.0%
2012-04-11,9:30am,AUD,Home Loans m/m,Medium,-2.5%,-3.6%,-1.1%
2012-04-11,1:00pm,JPY,BOJ Monthly Report,Medium,,,
2012-04-11,2:00pm,EUR,German WPI m/m,Non-economic,0.9%,0.9%,1.0%
2012-04-11,5:33pm,EUR,German 10-y Bond Auction,Medium,1.77|1.1,,1.83|1.4
2012-04-11,8:13pm,CAD,Housing Starts,Medium,216K,201K,205K
2012-04-11,8:30pm,USD,Import Prices m/m,Medium,1.3%,0.8%,-0.1%
2012-04-11,10:30pm,USD,Crude Oil Inventories,Medium,2.8M,2.1M,9.0M
2012-04-12,1:00am,USD,10-y Bond Auction,Medium,2.04|3.1,,2.08|3.2
2012-04-12,1:54am,USD,Federal Budget Balance,Medium,-198.2B,-202.5B,-231.7B
2012-04-12,2:00am,USD,Beige Book,Medium,,,
2012-04-12,5:30am,USD,FOMC Member Yellen Speaks,Medium,,,
2012-04-12,6:27am,NZD,BusinessNZ Manufacturing Index,Non-economic,54.5,,57.7
2012-04-12,7:50am,JPY,M2 Money Stock y/y,Non-economic,3.0%,2.8%,2.9%
2012-04-12,7:50am,JPY,PPI y/y,Non-economic,0.6%,0.4%,0.6%
2012-04-12,8:59am,AUD,MI Inflation Expectations,Medium,3.3%,,2.7%
2012-04-12,9:30am,AUD,Employment Change,High,44.0K,6.4K,-9.0K
2012-04-12,9:30am,AUD,Unemployment Rate,High,5.2%,5.3%,5.2%
2012-04-12,11:45am,JPY,30-y Bond Auction,Non-economic,1.91|4.1,,1.96|4.0
2012-04-12,1:30pm,EUR,French Final CPI m/m,Non-economic,0.8%,0.6%,0.4%
2012-04-12,4:00pm,EUR,ECB Monthly Bulletin,Medium,,,
2012-04-12,4:01pm,CNY,New Loans,Medium,1010B,799B,711B
2012-04-12,4:01pm,CNY,M2 Money Supply y/y,Non-economic,13.4%,13.1%,13.0%
2012-04-12,4:30pm,GBP,Goods Trade Balance,Medium,-8.8B,-7.7B,-7.9B
2012-04-12,5:00pm,EUR,Industrial Production m/m,Medium,0.5%,-0.2%,0.0%
2012-04-12,5:32pm,EUR,Italian 10-y Bond Auction,High,5.57|1.8,,5.24|1.7
2012-04-12,7:15pm,USD,FOMC Member Dudley Speaks,Non-economic,,,
2012-04-12,8:30pm,CAD,Trade Balance,High,0.3B,2.2B,1.9B
2012-04-12,8:30pm,CAD,NHPI m/m,Medium,0.3%,0.2%,0.1%
2012-04-12,8:30pm,USD,PPI m/m,High,0.0%,0.3%,0.4%
2012-04-12,8:30pm,USD,Trade Balance,High,-46.0B,-51.9B,-52.5B
2012-04-12,8:30pm,USD,Unemployment Claims,High,380K,355K,367K
2012-04-12,8:30pm,USD,Core PPI m/m,Medium,0.3%,0.2%,0.2%
2012-04-12,9:00pm,USD,FOMC Member Lockhart Speaks,Medium,,,
2012-04-12,10:30pm,USD,Natural Gas Storage,Non-economic,8B,22B,42B
2012-04-12,11:00pm,USD,FOMC Member Dudley Speaks,Non-economic,,,
2012-04-13,1:00am,USD,30-y Bond Auction,Non-economic,3.23|2.8,,3.38|2.7
2012-04-13,2:00am,GBP,MPC Member Posen Speaks,Medium,,,
2012-04-13,3:30am,USD,FOMC Member Raskin Speaks,Medium,,,
2012-04-13,7:50am,JPY,Monetary Policy Meeting Minutes,Medium,,,
2012-04-13,10:00am,CNY,GDP q/y,High,8.1%,8.4%,8.9%
2012-04-13,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,20.9%,20.9%,21.5%
2012-04-13,10:00am,CNY,Industrial Production y/y,Medium,11.9%,11.5%,11.4%
2012-04-13,10:00am,CNY,NBS Press Conference,Medium,,,
2012-04-13,10:00am,CNY,Retail Sales y/y,Non-economic,15.2%,15.1%,14.7%
2012-04-13,2:00pm,EUR,German Final CPI m/m,Non-economic,0.3%,0.3%,0.3%
2012-04-13,4:00pm,EUR,Italian Industrial Production m/m,Non-economic,-0.7%,0.2%,-2.6%
2012-04-13,4:30pm,GBP,PPI Input m/m,High,1.9%,1.2%,2.5%
2012-04-13,4:30pm,GBP,PPI Output m/m,Non-economic,0.6%,0.5%,0.6%
2012-04-13,8:00pm,USD,FOMC Member Dudley Speaks,Non-economic,,,
2012-04-13,8:30pm,USD,Core CPI m/m,High,0.2%,0.2%,0.1%
2012-04-13,8:30pm,USD,CPI y/y,High,2.7%,2.7%,2.9%
2012-04-13,8:30pm,USD,CPI m/m,Medium,0.3%,0.2%,0.4%
2012-04-13,9:55pm,USD,Prelim UoM Consumer Sentiment,High,75.7,76.4,76.2
2012-04-13,9:55pm,USD,Prelim UoM Inflation Expectations,Non-economic,3.4%,,3.9%
2012-04-14,1:00am,USD,Fed Chairman Bernanke Speaks,High,,,
2012-04-15,8:00pm,NZD,REINZ HPI m/m,Medium,1.9%,,0.8%
2012-04-16,6:30am,NZD,BusinessNZ Services Index,Non-economic,53.9,,55.5
2012-04-16,6:45am,NZD,FPI m/m,Non-economic,-1.0%,,0.6%
2012-04-16,7:01am,GBP,Rightmove HPI m/m,Medium,2.9%,,1.6%
2012-04-16,2:15pm,JPY,BOJ Gov Shirakawa Speaks,Medium,,,
2012-04-16,3:15pm,CHF,PPI m/m,Medium,0.3%,0.5%,0.8%
2012-04-16,4:00pm,EUR,Italian Trade Balance,Non-economic,-1.11B,-1.85B,-4.35B
2012-04-16,5:00pm,EUR,Trade Balance,Non-economic,3.7B,4.7B,5.3B
2012-04-16,8:30pm,CAD,Foreign Securities Purchases,Medium,12.50B,4.23B,-4.28B
2012-04-16,8:30pm,USD,Core Retail Sales m/m,High,0.8%,0.6%,0.9%
2012-04-16,8:30pm,USD,Retail Sales m/m,High,0.8%,0.4%,1.0%
2012-04-16,8:30pm,USD,Empire State Manufacturing Index,Medium,6.6,18.1,20.2
2012-04-16,8:56pm,USD,TIC Long-Term Purchases,High,10.1B,40.7B,102.4B
2012-04-16,10:00pm,USD,Business Inventories m/m,Medium,0.6%,0.7%,0.8%
2012-04-16,10:00pm,USD,NAHB Housing Market Index,Non-economic,25,28,28
2012-04-17,12:30am,USD,FOMC Member Pianalto Speaks,Medium,,,
2012-04-17,9:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2012-04-17,9:30am,AUD,New Motor Vehicle Sales m/m,Medium,4.0%,,0.2%
2012-04-17,9:55am,CNY,Foreign Direct Investment ytd/y,Non-economic,-2.8%,,-0.6%
2012-04-17,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,-1.6%,-1.2%,-1.2%
2012-04-17,1:00pm,JPY,Consumer Confidence,Non-economic,40.3,40.1,39.5
2012-04-17,4:30pm,GBP,CPI y/y,High,3.5%,3.5%,3.4%
2012-04-17,4:30pm,GBP,RPI y/y,Medium,3.6%,3.6%,3.7%
2012-04-17,4:30pm,GBP,Core CPI y/y,Non-economic,2.5%,2.4%,2.4%
2012-04-17,4:30pm,GBP,ONS HPI y/y,Non-economic,0.3%,0.3%,0.0%
2012-04-17,5:00pm,EUR,German ZEW Economic Sentiment,High,23.4,19.7,22.3
2012-04-17,5:00pm,EUR,Final Core CPI y/y,Medium,1.6%,1.5%,1.5%
2012-04-17,5:00pm,EUR,Final CPI y/y,Medium,2.7%,2.6%,2.6%
2012-04-17,5:00pm,EUR,ZEW Economic Sentiment,Medium,13.1,10.7,11.0
2012-04-17,8:30pm,CAD,Manufacturing Sales m/m,Medium,-0.3%,-0.3%,-1.3%
2012-04-17,8:30pm,CAD,New Motor Vehicle Sales m/m,Non-economic,-6.7%,-2.3%,15.4%
2012-04-17,8:30pm,EUR,ECB President Draghi Speaks,Medium,,,
2012-04-17,8:30pm,USD,Building Permits,High,0.75M,0.71M,0.72M
2012-04-17,8:30pm,USD,Housing Starts,Medium,0.65M,0.71M,0.69M
2012-04-17,9:00pm,CAD,BOC Rate Statement,High,,,
2012-04-17,9:00pm,CAD,Overnight Rate,High,1.00%,1.00%,1.00%
2012-04-17,9:15pm,USD,Capacity Utilization Rate,Medium,78.6%,78.6%,78.4%
2012-04-17,9:15pm,USD,Industrial Production m/m,Medium,0.0%,0.4%,0.0%
2012-04-17,10:30pm,GBP,MPC Member Posen Speaks,Medium,,,
2012-04-17,10:30pm,NZD,GDT Price Index,Non-economic,-9.9%,,0.6%
2012-04-17,11:00pm,USD,President Obama Speaks,Non-economic,,,
2012-04-18,8:30am,AUD,MI Leading Index m/m,Medium,0.2%,,0.7%
2012-04-18,4:00pm,EUR,Current Account,Medium,-1.3B,4.1B,3.7B
2012-04-18,4:00pm,GBP,MPC Member Tucker Speaks,Medium,,,
2012-04-18,4:30pm,GBP,Claimant Count Change,High,3.6K,6.6K,4.5K
2012-04-18,4:30pm,GBP,MPC Asset Purchase Facility Votes,High,1-0-8,2-0-7,2-0-7
2012-04-18,4:30pm,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9
2012-04-18,4:30pm,GBP,Unemployment Rate,Medium,8.3%,8.4%,8.4%
2012-04-18,4:30pm,GBP,Average Earnings Index 3m/y,Non-economic,1.1%,1.3%,1.3%
2012-04-18,5:00pm,CHF,UBS Economic Expectations,Medium,2.1,,0.0
2012-04-18,10:30pm,CAD,BOC Monetary Policy Report,High,,,
2012-04-18,10:30pm,USD,Crude Oil Inventories,Medium,3.9M,1.5M,2.8M
2012-04-18,11:15pm,CAD,BOC Press Conference,High,,,
2012-04-19,6:30am,JPY,BOJ Gov Shirakawa Speaks,Medium,,,
2012-04-19,6:45am,NZD,CPI q/q,High,0.5%,0.6%,-0.3%
2012-04-19,7:50am,JPY,Trade Balance,Medium,-0.62T,-0.44T,-0.32T
2012-04-19,9:30am,AUD,NAB Quarterly Business Confidence,Medium,-1,,1
2012-04-19,4:40pm,EUR,Spanish 10-y Bond Auction,High,5.74|2.4,,5.34|3.0
2012-04-19,8:30pm,USD,Unemployment Claims,High,386K,370K,388K
2012-04-19,10:00pm,EUR,Consumer Confidence,Non-economic,-20,-19,-19
2012-04-19,10:00pm,USD,Existing Home Sales,High,4.48M,4.62M,4.60M
2012-04-19,10:00pm,USD,Philly Fed Manufacturing Index,High,8.5,12.1,12.5
2012-04-19,10:00pm,USD,CB Leading Index m/m,Non-economic,0.3%,0.2%,0.7%
2012-04-19,10:30pm,USD,Natural Gas Storage,Non-economic,25B,10B,8B
2012-04-20,1:00am,GBP,MPC Member Posen Speaks,Medium,,,
2012-04-20,Day 1,All,G20 Meetings,Medium,,,
2012-04-20,7:50am,JPY,Tertiary Industry Activity m/m,Medium,0.0%,0.8%,-0.6%
2012-04-20,9:30am,AUD,Import Prices q/q,Medium,-1.2%,-0.5%,2.4%
2012-04-20,2:00pm,EUR,German PPI m/m,Medium,0.6%,0.5%,0.4%
2012-04-20,4:00pm,EUR,German ifo Business Climate,High,109.9,109.6,109.8
2012-04-20,4:30pm,GBP,Retail Sales m/m,High,1.8%,0.4%,-0.8%
2012-04-20,8:30pm,CAD,Core CPI m/m,High,0.3%,0.3%,0.4%
2012-04-20,8:30pm,CAD,CPI m/m,Medium,0.4%,0.5%,0.4%
2012-04-20,8:30pm,CAD,Leading Index m/m,Non-economic,0.4%,0.4%,0.7%
2012-04-20,Day 1,All,IMF Meetings,Medium,,,
2012-04-21,Day 2,All,G20 Meetings,Medium,,,
2012-04-21,Day 2,All,IMF Meetings,Medium,,,
2012-04-22,All Day,EUR,French Presidential Election,Medium,,,
2012-04-22,Day 3,All,IMF Meetings,Non-economic,,,
2012-04-23,9:30am,AUD,PPI q/q,High,-0.3%,0.5%,0.3%
2012-04-23,10:30am,CNY,Caixin Flash Manufacturing PMI,High,49.1,,48.3
2012-04-23,3:00pm,EUR,French Flash Manufacturing PMI,Medium,47.3,47.3,46.7
2012-04-23,3:00pm,EUR,French Flash Services PMI,Medium,46.4,50.3,50.1
2012-04-23,3:30pm,EUR,German Flash Manufacturing PMI,Medium,46.3,49.0,48.4
2012-04-23,3:30pm,EUR,German Flash Services PMI,Medium,52.6,52.4,52.1
2012-04-23,4:00pm,EUR,Flash Manufacturing PMI,Medium,46.0,48.1,47.7
2012-04-23,4:00pm,EUR,Flash Services PMI,Medium,47.9,49.4,49.2
2012-04-23,5:00pm,GBP,MPC Member Fisher Speaks,Medium,,,
2012-04-23,6:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2012-04-23,8:30pm,CAD,Wholesale Sales m/m,Medium,1.6%,-0.1%,-1.1%
2012-04-24,6:47am,NZD,Visitor Arrivals m/m,Non-economic,2.3%,,-4.8%
2012-04-24,7:50am,JPY,SPPI y/y,Non-economic,-0.3%,-0.6%,-0.6%
2012-04-24,9:30am,AUD,CPI q/q,High,0.1%,0.7%,0.0%
2012-04-24,9:30am,AUD,Trimmed Mean CPI q/q,Medium,0.3%,0.6%,0.6%
2012-04-24,10:00am,CNY,CB Leading Index m/m,Non-economic,0.8%,,1.0%
2012-04-24,11:00am,NZD,Credit Card Spending y/y,Non-economic,5.2%,,4.0%
2012-04-24,2:00pm,CHF,Trade Balance,Medium,1.69B,2.59B,2.61B
2012-04-24,2:00pm,CHF,UBS Consumption Indicator,Non-economic,1.22,,0.90
2012-04-24,4:30pm,GBP,Public Sector Net Borrowing,High,15.9B,15.0B,9.9B
2012-04-24,5:00pm,EUR,Industrial New Orders m/m,Medium,-1.2%,1.4%,-2.8%
2012-04-24,8:30pm,CAD,Core Retail Sales m/m,High,0.5%,0.6%,-0.8%
2012-04-24,8:30pm,CAD,Retail Sales m/m,Medium,-0.2%,0.1%,0.2%
2012-04-24,9:00pm,EUR,Belgian NBB Business Climate,Medium,-10.7,-8.3,-9.6
2012-04-24,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Medium,-3.5%,-3.5%,-3.9%
2012-04-24,9:59pm,USD,Richmond Manufacturing Index,Non-economic,14,7,7
2012-04-24,10:00pm,USD,CB Consumer Confidence,High,69.2,69.9,69.5
2012-04-24,10:00pm,USD,New Home Sales,High,328K,321K,353K
2012-04-24,10:00pm,USD,HPI m/m,Non-economic,0.3%,0.1%,-0.5%
2012-04-24,11:00pm,EUR,German Buba President Weidmann Speaks,Medium,,,
2012-04-25,3:30am,CAD,BOC Gov Carney Speaks,High,,,
2012-04-25,All Day,NZD,Bank Holiday,Low,,,
2012-04-25,All Day,AUD,Bank Holiday,Low,,,
2012-04-25,All Day,EUR,Italian Bank Holiday,Low,,,
2012-04-25,3:00pm,EUR,ECB President Draghi Speaks,High,,,
2012-04-25,4:30pm,GBP,Prelim GDP q/q,High,-0.2%,0.1%,-0.3%
2012-04-25,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.2%,0.6%,0.2%
2012-04-25,5:34pm,EUR,German 30-y Bond Auction,Non-economic,2.41|1.1,,2.62|2.1
2012-04-25,6:00pm,GBP,CBI Industrial Order Expectations,Medium,-8,-6,-8
2012-04-25,8:30pm,USD,Core Durable Goods Orders m/m,High,-1.1%,0.6%,1.9%
2012-04-25,8:30pm,USD,Durable Goods Orders m/m,Medium,-4.2%,-1.5%,1.9%
2012-04-25,10:30pm,USD,Crude Oil Inventories,Medium,4.0M,2.7M,3.9M
2012-04-26,12:30am,USD,FOMC Statement,High,,,
2012-04-26,12:30am,USD,Federal Funds Rate,Medium,<0.25%,<0.25%,<0.25%
2012-04-26,2:00am,USD,FOMC Economic Projections,High,,,
2012-04-26,2:15am,USD,FOMC Press Conference,High,,,
2012-04-26,4:15am,CAD,BOC Gov Carney Speaks,High,,,
2012-04-26,5:00am,NZD,Official Cash Rate,High,2.50%,2.50%,2.50%
2012-04-26,5:00am,NZD,RBNZ Rate Statement,High,,,
2012-04-26,5:15am,USD,Treasury Sec Geithner Speaks,Medium,,,
2012-04-26,7:01am,GBP,Nationwide Consumer Confidence,Medium,53,42,44
2012-04-26,8:00am,AUD,CB Leading Index m/m,Medium,0.0%,,1.0%
2012-04-26,12:30pm,JPY,All Industries Activity m/m,Non-economic,-0.1%,0.0%,-1.0%
2012-04-26,All Day,EUR,German Prelim CPI m/m,Medium,0.1%,0.1%,0.3%
2012-04-26,3:30pm,EUR,ECB President Draghi Speaks,Medium,,,
2012-04-26,4:30pm,GBP,High Street Lending,Medium,31.9K,34.3K,32.8K
2012-04-26,6:00pm,GBP,CBI Realized Sales,Medium,-6,-4,0
2012-04-26,8:30pm,USD,Unemployment Claims,High,388K,374K,389K
2012-04-26,10:00pm,USD,Pending Home Sales m/m,High,4.1%,1.2%,0.4%
2012-04-26,10:30pm,USD,Natural Gas Storage,Non-economic,47B,46B,25B
2012-04-27,7:01am,GBP,GfK Consumer Confidence,Medium,-31,-29,-31
2012-04-27,7:15am,JPY,Final Manufacturing PMI,Non-economic,50.7,,51.1
2012-04-27,7:30am,JPY,Household Spending y/y,Medium,3.4%,3.7%,2.3%
2012-04-27,7:30am,JPY,Tokyo Core CPI y/y,Medium,-0.5%,-0.3%,-0.3%
2012-04-27,7:30am,JPY,National Core CPI y/y,Non-economic,0.2%,0.1%,0.1%
2012-04-27,7:30am,JPY,Unemployment Rate,Non-economic,4.5%,4.5%,4.5%
2012-04-27,7:50am,JPY,Prelim Industrial Production m/m,Medium,1.0%,2.3%,-1.6%
2012-04-27,7:50am,JPY,Retail Sales y/y,Medium,10.3%,10.6%,3.4%
2012-04-27,11:46am,JPY,Monetary Policy Statement,High,,,
2012-04-27,11:46am,JPY,Overnight Call Rate,High,<0.10%,<0.10%,<0.10%
2012-04-27,1:00pm,JPY,Housing Starts y/y,Non-economic,5.0%,8.1%,7.5%
2012-04-27,2:00pm,EUR,German GfK Consumer Climate,Medium,5.6,5.9,5.8
2012-04-27,2:00pm,EUR,German Import Prices m/m,Non-economic,0.7%,0.9%,1.0%
2012-04-27,2:00pm,JPY,BOJ Outlook Report,Medium,,,
2012-04-27,2:45pm,EUR,French Consumer Spending m/m,Medium,-2.9%,-1.6%,2.9%
2012-04-27,3:00pm,CHF,KOF Economic Barometer,Medium,0.40,0.26,0.09
2012-04-27,3:00pm,EUR,Spanish Unemployment Rate,Medium,24.4%,23.7%,22.9%
2012-04-27,3:00pm,EUR,Spanish Flash CPI y/y,Non-economic,2.0%,1.8%,1.9%
2012-04-27,3:34pm,JPY,BOJ Press Conference,High,,,
2012-04-27,3:40pm,GBP,MPC Member Tucker Speaks,Medium,,,
2012-04-27,4:00pm,CHF,SNB Chairman Jordan Speaks,High,,,
2012-04-27,4:00pm,EUR,Retail PMI,Non-economic,41.3,,49.1
2012-04-27,4:00pm,EUR,Italian Retail Sales m/m,Non-economic,0.6%,-0.1%,1.1%
2012-04-27,5:17pm,EUR,Italian 10-y Bond Auction,High,5.84|1.5,,5.57|1.8
2012-04-27,8:25pm,CAD,BOC Gov Carney Speaks,Medium,,,
2012-04-27,8:30pm,USD,Advance GDP q/q,High,2.2%,2.6%,3.0%
2012-04-27,8:30pm,USD,Advance GDP Price Index q/q,Medium,1.5%,2.3%,0.9%
2012-04-27,8:30pm,USD,Employment Cost Index q/q,Medium,0.4%,0.5%,0.4%
2012-04-27,9:55pm,USD,Revised UoM Consumer Sentiment,Medium,76.4,75.8,75.7
2012-04-27,9:55pm,USD,Revised UoM Inflation Expectations,Non-economic,3.2%,,3.4%
2012-04-30,6:45am,NZD,Building Consents m/m,Medium,19.8%,,-6.2%
2012-04-30,6:45am,NZD,Trade Balance,Medium,134M,437M,202M
2012-04-30,All Day,JPY,Bank Holiday,Low,,,
2012-04-30,All Day,CNY,Bank Holiday,Low,,,
2012-04-30,8:30am,AUD,MI Inflation Gauge m/m,Non-economic,0.3%,,0.5%
2012-04-30,9:00am,AUD,HIA New Home Sales m/m,Medium,-9.4%,,3.0%
2012-04-30,9:00am,NZD,ANZ Business Confidence,High,35.8,,33.8
2012-04-30,9:30am,AUD,Private Sector Credit m/m,Medium,0.4%,0.3%,0.4%
2012-04-30,2:00pm,EUR,German Retail Sales m/m,Medium,0.8%,0.8%,-0.9%
2012-04-30,3:00pm,EUR,Spanish Flash GDP q/q,Medium,-0.3%,-0.5%,-0.3%
2012-04-30,4:00pm,EUR,M3 Money Supply y/y,Medium,3.2%,2.8%,2.8%
2012-04-30,4:00pm,EUR,Private Loans y/y,Non-economic,0.6%,0.8%,0.8%
2012-04-30,5:00pm,EUR,CPI Flash Estimate y/y,Medium,2.6%,2.5%,2.7%
2012-04-30,5:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.5%,0.3%,0.5%
2012-04-30,8:30pm,CAD,GDP m/m,High,-0.2%,0.2%,0.1%
2012-04-30,8:30pm,CAD,Gov Council Member Lane Speaks,Medium,,,
2012-04-30,8:30pm,CAD,RMPI m/m,Medium,-1.6%,0.4%,-0.6%
2012-04-30,8:30pm,CAD,IPPI m/m,Non-economic,0.2%,0.3%,0.3%
2012-04-30,8:30pm,USD,Core PCE Price Index m/m,Medium,0.2%,0.2%,0.1%
2012-04-30,8:30pm,USD,Personal Spending m/m,Medium,0.3%,0.4%,0.9%
2012-04-30,8:30pm,USD,Personal Income m/m,Non-economic,0.4%,0.3%,0.3%
2012-04-30,9:45pm,USD,Chicago PMI,Medium,56.2,60.9,62.2
2012-05-01,2:00am,USD,Loan Officer Survey,Non-economic,,,
2012-05-01,6:45am,NZD,Labor Cost Index q/q,Medium,0.5%,0.5%,0.7%
2012-05-01,7:20am,AUD,AIG Manufacturing Index,Non-economic,43.9,,49.5
2012-05-01,All Day,CNY,Bank Holiday,Low,,,
2012-05-01,8:59am,CNY,Manufacturing PMI,High,53.3,53.6,53.1
2012-05-01,9:30am,AUD,HPI q/q,Medium,-1.1%,-0.4%,-0.7%
