Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2015-04-10,9:30am,CNY,CPI y/y,High,1.4%,1.3%,1.4%
2015-04-10,9:30am,CNY,PPI y/y,Medium,-4.6%,-4.8%,-4.8%
2015-04-10,1:45pm,CHF,Unemployment Rate,Non-economic,3.2%,3.2%,3.2%
2015-04-10,2:45pm,EUR,French Gov Budget Balance,Non-economic,-23.4B,,-9.4B
2015-04-10,2:45pm,EUR,French Industrial Production m/m,Non-economic,0.0%,-0.1%,0.3%
2015-04-10,4:30pm,GBP,Manufacturing Production m/m,High,0.4%,0.4%,-0.6%
2015-04-10,4:30pm,GBP,Construction Output m/m,Non-economic,-0.9%,1.9%,-2.5%
2015-04-10,4:30pm,GBP,Industrial Production m/m,Non-economic,0.1%,0.3%,-0.1%
2015-04-10,8:13pm,CAD,Housing Starts,Non-economic,190K,175K,151K
2015-04-10,8:30pm,CAD,Employment Change,High,28.7K,-0.5K,-1.0K
2015-04-10,8:30pm,CAD,Unemployment Rate,High,6.8%,6.9%,6.8%
2015-04-10,8:30pm,USD,FOMC Member Lacker Speaks,Medium,,,
2015-04-10,8:30pm,USD,Import Prices m/m,Medium,-0.3%,-0.4%,0.2%
2015-04-10,10:00pm,GBP,NIESR GDP Estimate,Medium,0.6%,,0.6%
2015-04-13,7:50am,JPY,Core Machinery Orders m/m,Medium,-0.4%,-2.6%,-1.7%
2015-04-13,7:50am,JPY,Monetary Policy Meeting Minutes,Medium,,,
2015-04-13,7:50am,JPY,M2 Money Stock y/y,Non-economic,3.6%,3.6%,3.5%
2015-04-13,7:50am,JPY,PPI y/y,Non-economic,0.7%,0.4%,0.4%
2015-04-13,10:00am,CNY,Trade Balance,High,18B,250B,371B
2015-04-13,10:19am,CNY,USD-Denominated Trade Balance,Medium,3.1B,43.4B,60.6B
2015-04-13,5:00pm,EUR,Italian Industrial Production m/m,Non-economic,0.6%,0.5%,-0.7%
2015-04-14,2:00am,USD,Federal Budget Balance,Non-economic,-52.9B,-43.1B,-192.3B
2015-04-14,5:59am,NZD,NZIER Business Confidence,High,23,,23
2015-04-14,6:00am,NZD,REINZ HPI m/m,Non-economic,6.7%,,0.8%
2015-04-14,7:01am,GBP,BRC Retail Sales Monitor y/y,Non-economic,3.2%,,0.2%
2015-04-14,9:30am,AUD,NAB Business Confidence,Medium,3,,0
2015-04-14,2:00pm,EUR,German WPI m/m,Non-economic,1.0%,0.2%,0.5%
2015-04-14,4:03pm,CNY,New Loans,Medium,1180B,1050B,1020B
2015-04-14,4:03pm,CNY,M2 Money Supply y/y,Non-economic,11.6%,12.3%,12.5%
2015-04-14,4:30pm,GBP,CPI y/y,High,0.0%,0.0%,0.0%
2015-04-14,4:30pm,GBP,PPI Input m/m,Medium,0.3%,-0.5%,0.1%
2015-04-14,4:30pm,GBP,RPI y/y,Medium,0.9%,1.0%,1.0%
2015-04-14,4:30pm,GBP,Core CPI y/y,Non-economic,1.0%,1.2%,1.2%
2015-04-14,4:30pm,GBP,ONS HPI y/y,Non-economic,7.2%,8.7%,8.4%
2015-04-14,4:30pm,GBP,PPI Output m/m,Non-economic,0.2%,0.2%,0.2%
2015-04-14,5:00pm,EUR,Industrial Production m/m,Non-economic,1.1%,0.3%,-0.3%
2015-04-14,8:30pm,USD,Core Retail Sales m/m,High,0.4%,0.7%,0.0%
2015-04-14,8:30pm,USD,PPI m/m,High,0.2%,0.3%,-0.5%
2015-04-14,8:30pm,USD,Retail Sales m/m,High,0.9%,1.1%,-0.5%
2015-04-14,8:30pm,USD,Core PPI m/m,Medium,0.2%,0.2%,-0.5%
2015-04-14,9:00pm,USD,NFIB Small Business Index,Non-economic,95.2,98.4,98.0
2015-04-14,10:00pm,USD,Business Inventories m/m,Medium,0.3%,0.2%,0.0%
2015-04-15,6:45am,NZD,FPI m/m,Non-economic,0.1%,,-0.7%
2015-04-15,8:30am,AUD,Westpac Consumer Sentiment,Medium,-3.2%,,-1.2%
2015-04-15,10:00am,CNY,GDP q/y,High,7.0%,7.0%,7.3%
2015-04-15,10:00am,CNY,Industrial Production y/y,High,5.6%,6.9%,6.8%
2015-04-15,10:00am,CNY,Fixed Asset Investment ytd/y,Medium,13.5%,13.8%,13.9%
2015-04-15,10:00am,CNY,NBS Press Conference,Medium,,,
2015-04-15,10:00am,CNY,Retail Sales y/y,Non-economic,10.2%,10.9%,10.7%
2015-04-15,12:30pm,JPY,Revised Industrial Production m/m,Non-economic,-3.1%,-3.3%,-3.4%
2015-04-15,2:00pm,EUR,German Final CPI m/m,Non-economic,0.5%,0.5%,0.5%
2015-04-15,2:45pm,EUR,French Final CPI m/m,Non-economic,0.7%,0.7%,0.7%
2015-04-15,Jan Data,EUR,Trade Balance,Non-economic,21.2B,21.9B,22.7B
2015-04-15,5:00pm,EUR,Trade Balance,Non-economic,22.0B,21.2B,21.2B
2015-04-15,5:32pm,EUR,German 10-y Bond Auction,Non-economic,0.13|1.5,,0.25|2.4
2015-04-15,7:45pm,EUR,Main Refinancing Rate,High,0.05%,0.05%,0.05%
2015-04-15,8:30pm,CAD,Manufacturing Sales m/m,High,-1.7%,0.2%,-3.0%
2015-04-15,8:30pm,EUR,ECB Press Conference,High,,,
2015-04-15,8:30pm,USD,Empire State Manufacturing Index,Medium,-1.2,7.2,6.9
2015-04-15,9:15pm,USD,Capacity Utilization Rate,Medium,78.4%,78.7%,79.0%
2015-04-15,9:15pm,USD,Industrial Production m/m,Medium,-0.6%,-0.3%,0.1%
2015-04-15,9:30pm,GBP,CB Leading Index m/m,Non-economic,0.6%,,0.2%
2015-04-15,9:59pm,NZD,GDT Price Index,High,-3.6%,,-10.8%
2015-04-15,10:00pm,CAD,BOC Monetary Policy Report,High,,,
2015-04-15,10:00pm,CAD,BOC Rate Statement,High,,,
2015-04-15,10:00pm,CAD,Overnight Rate,High,0.75%,0.75%,0.75%
2015-04-15,10:00pm,USD,NAHB Housing Market Index,Medium,56,55,52
2015-04-15,10:30pm,USD,Crude Oil Inventories,Medium,1.3M,3.5M,10.9M
2015-04-15,11:15pm,CAD,BOC Press Conference,High,,,
2015-04-16,2:00am,USD,Beige Book,Non-economic,,,
2015-04-16,4:00am,USD,TIC Long-Term Purchases,Non-economic,9.8B,40.0B,-27.4B
2015-04-16,6:30am,NZD,BusinessNZ Manufacturing Index,Medium,54.5,,56.1
2015-04-16,7:01am,GBP,RICS House Price Balance,Non-economic,21%,15%,15%
2015-04-16,7:30am,USD,FOMC Member Lacker Speaks,Medium,,,
2015-04-16,9:00am,AUD,MI Inflation Expectations,Medium,3.4%,,3.2%
2015-04-16,9:30am,AUD,Employment Change,High,37.7K,14.9K,42.0K
2015-04-16,9:30am,AUD,Unemployment Rate,High,6.1%,6.3%,6.2%
2015-04-16,9:30am,AUD,New Motor Vehicle Sales m/m,Non-economic,0.5%,,2.7%
2015-04-16,10:00am,CNY,Foreign Direct Investment ytd/y,Non-economic,11.3%,,17.0%
2015-04-16,3:15pm,CHF,PPI m/m,Medium,0.2%,0.1%,-1.4%
2015-04-16,4:02pm,EUR,Italian Trade Balance,Non-economic,3.54B,1.21B,0.23B
2015-04-16,4:44pm,EUR,Spanish 10-y Bond Auction,Non-economic,1.28|2.3,,1.23|1.9
2015-04-16,Day 1,All,G20 Meetings,Medium,,,
2015-04-16,8:30pm,USD,Building Permits,High,1.04M,1.08M,1.10M
2015-04-16,8:30pm,USD,Unemployment Claims,High,294K,284K,282K
2015-04-16,8:30pm,USD,Housing Starts,Medium,0.93M,1.05M,0.91M
2015-04-16,10:00pm,USD,Philly Fed Manufacturing Index,High,7.5,6.5,5.0
2015-04-16,10:30pm,USD,Natural Gas Storage,Non-economic,63B,52B,15B
2015-04-17,1:00am,USD,FOMC Member Lockhart Speaks,Medium,,,
2015-04-17,3:00am,USD,FOMC Member Fischer Speaks,Medium,,,
2015-04-17,1:00pm,JPY,Consumer Confidence,Non-economic,41.7,41.4,40.7
2015-04-17,3:15pm,CHF,Retail Sales y/y,Medium,-2.7%,0.7%,-0.3%
2015-04-17,4:00pm,EUR,Current Account,Non-economic,26.4B,29.1B,30.4B
2015-04-17,4:30pm,GBP,Average Earnings Index 3m/y,High,1.7%,1.8%,1.9%
2015-04-17,4:30pm,GBP,Claimant Count Change,High,-20.7K,-29.1K,-29.1K
2015-04-17,4:30pm,GBP,Unemployment Rate,Medium,5.6%,5.6%,5.7%
2015-04-17,5:00pm,EUR,Final CPI y/y,Medium,-0.1%,-0.1%,-0.1%
2015-04-17,5:00pm,EUR,Final Core CPI y/y,Non-economic,0.6%,0.6%,0.6%
2015-04-17,Day 2,All,G20 Meetings,Medium,,,
2015-04-17,8:30pm,CAD,Core CPI m/m,High,0.6%,0.3%,0.6%
2015-04-17,8:30pm,CAD,Core Retail Sales m/m,High,2.0%,0.7%,-1.5%
2015-04-17,8:30pm,CAD,CPI m/m,Medium,0.7%,0.5%,0.9%
2015-04-17,8:30pm,CAD,Foreign Securities Purchases,Medium,9.27B,6.00B,5.75B
2015-04-17,8:30pm,CAD,Retail Sales m/m,Medium,1.7%,0.5%,-1.4%
2015-04-17,8:30pm,USD,Core CPI m/m,High,0.2%,0.2%,0.2%
2015-04-17,8:30pm,USD,CPI m/m,High,0.2%,0.2%,0.2%
2015-04-17,8:30pm,USD,CPI y/y,High,-0.1%,0.0%,-0.1%
2015-04-17,10:00pm,USD,Prelim UoM Consumer Sentiment,High,95.9,93.8,93.0
2015-04-17,10:00pm,USD,CB Leading Index m/m,Non-economic,0.2%,0.3%,0.1%
2015-04-17,10:00pm,USD,Prelim UoM Inflation Expectations,Non-economic,2.5%,,3.0%
2015-04-17,Day 1,All,IMF Meetings,Medium,,,
2015-04-18,Day 2,All,IMF Meetings,Medium,,,
2015-04-19,12:00am,EUR,ECB President Draghi Speaks,High,,,
2015-04-19,Day 3,All,IMF Meetings,Medium,,,
2015-04-20,6:30am,NZD,BusinessNZ Services Index,Non-economic,57.6,,56.4
2015-04-20,6:45am,NZD,CPI q/q,High,-0.3%,-0.2%,-0.2%
2015-04-20,7:01am,GBP,Rightmove HPI m/m,Non-economic,1.6%,,1.0%
2015-04-20,7:50am,JPY,Tertiary Industry Activity m/m,Non-economic,0.3%,-0.6%,0.7%
2015-04-20,2:00pm,EUR,German PPI m/m,Non-economic,0.1%,0.2%,0.1%
2015-04-20,6:00pm,EUR,German Buba Monthly Report,Non-economic,,,
2015-04-20,10:05pm,CAD,BOC Gov Poloz Speaks,High,,,
2015-04-21,12:30am,AUD,RBA Gov Stevens Speaks,High,,,
2015-04-21,9:30am,AUD,Monetary Policy Meeting Minutes,High,,,
2015-04-21,5:00pm,EUR,German ZEW Economic Sentiment,High,53.3,55.6,54.8
2015-04-21,5:00pm,EUR,ZEW Economic Sentiment,Medium,64.8,63.7,62.4
2015-04-21,5:35pm,GBP,30-y Bond Auction,Non-economic,2.34|1.4,,2.36|1.6
2015-04-21,8:30pm,CAD,Wholesale Sales m/m,High,-0.4%,0.2%,-2.9%
2015-04-22,4:00am,CAD,Annual Budget Release,Medium,,,
2015-04-22,7:50am,JPY,Trade Balance,Medium,0.00T,-0.41T,-0.57T
2015-04-22,8:30am,AUD,MI Leading Index m/m,Non-economic,-0.3%,,0.1%
2015-04-22,9:30am,AUD,CPI q/q,High,0.2%,0.1%,0.2%
2015-04-22,9:30am,AUD,Trimmed Mean CPI q/q,Medium,0.6%,0.6%,0.6%
2015-04-22,10:00am,CNY,CB Leading Index m/m,Non-economic,0.2%,,1.4%
2015-04-22,4:30pm,GBP,MPC Official Bank Rate Votes,High,0-0-9,0-0-9,0-0-9
2015-04-22,4:30pm,GBP,MPC Asset Purchase Facility Votes,Medium,0-0-9,0-0-9,0-0-9
2015-04-22,5:00pm,CHF,UBS Economic Expectations,Non-economic,-23.2,,-37.9
2015-04-22,5:00pm,EUR,Italian Retail Sales m/m,Non-economic,-0.2%,0.1%,0.2%
2015-04-22,9:00pm,USD,HPI m/m,Non-economic,0.7%,0.7%,0.3%
2015-04-22,9:54pm,EUR,Consumer Confidence,Non-economic,-5,-3,-4
2015-04-22,10:00pm,USD,Existing Home Sales,Medium,5.19M,5.04M,4.89M
2015-04-22,10:30pm,USD,Crude Oil Inventories,Medium,5.3M,2.7M,1.3M
2015-04-23,6:45am,NZD,Visitor Arrivals m/m,Non-economic,-3.6%,,6.8%
2015-04-23,8:30am,NZD,RBNZ Assist Gov McDermott Speaks,Medium,,,
2015-04-23,9:30am,AUD,NAB Quarterly Business Confidence,Medium,0,,2
2015-04-23,9:35am,JPY,Flash Manufacturing PMI,Non-economic,49.7,50.8,50.3
2015-04-23,9:45am,CNY,Caixin Flash Manufacturing PMI,High,49.2,49.5,49.6
2015-04-23,11:00am,NZD,Credit Card Spending y/y,Non-economic,5.2%,,5.8%
2015-04-23,2:00pm,CHF,Trade Balance,Medium,2.52B,2.16B,2.32B
2015-04-23,2:00pm,EUR,German GfK Consumer Climate,Medium,10.1,10.0,10.0
2015-04-23,3:00pm,EUR,French Flash Manufacturing PMI,High,48.4,49.4,48.8
2015-04-23,3:00pm,EUR,French Flash Services PMI,Medium,50.8,52.5,52.4
2015-04-23,3:00pm,EUR,Spanish Unemployment Rate,Medium,23.8%,23.5%,23.7%
2015-04-23,3:30pm,EUR,German Flash Manufacturing PMI,High,51.9,53.1,52.8
2015-04-23,3:30pm,EUR,German Flash Services PMI,Medium,54.4,55.6,55.4
2015-04-23,4:00pm,EUR,Flash Manufacturing PMI,Medium,51.9,52.6,52.2
2015-04-23,4:00pm,EUR,Flash Services PMI,Medium,53.7,54.5,54.2
2015-04-23,4:30pm,GBP,Retail Sales m/m,High,-0.5%,0.4%,0.6%
2015-04-23,4:30pm,GBP,Public Sector Net Borrowing,Medium,6.7B,6.6B,4.8B
2015-04-23,6:00pm,AUD,RBA Deputy Gov Debelle Speaks,Medium,,,
2015-04-23,8:30pm,USD,Unemployment Claims,High,295K,288K,294K
2015-04-23,9:45pm,USD,Flash Manufacturing PMI,Medium,54.2,55.6,55.7
2015-04-23,10:00pm,USD,New Home Sales,Medium,481K,514K,543K
2015-04-23,10:30pm,USD,Natural Gas Storage,Non-economic,90B,83B,63B
2015-04-24,7:50am,JPY,SPPI y/y,Non-economic,3.2%,3.3%,3.3%
2015-04-24,12:34pm,JPY,All Industries Activity m/m,Non-economic,0.1%,-0.9%,0.5%
2015-04-24,4:00pm,CHF,SNB Chairman Jordan Speaks,High,,,
2015-04-24,4:00pm,EUR,German ifo Business Climate,High,108.6,108.5,107.9
2015-04-24,All Day,EUR,Eurogroup Meetings,High,,,
2015-04-24,8:30pm,USD,Core Durable Goods Orders m/m,High,-0.2%,0.2%,-0.6%
2015-04-24,8:30pm,USD,Durable Goods Orders m/m,Medium,4.0%,0.7%,-1.1%
2015-04-24,9:00pm,EUR,Belgian NBB Business Climate,Non-economic,-6.2,-5.8,-6.3
2015-04-24,10:30pm,CAD,BOC Gov Poloz Speaks,High,,,
2015-04-27,All Day,NZD,Bank Holiday,Low,,,
2015-04-27,2:00pm,EUR,German Import Prices m/m,Non-economic,1.0%,0.5%,1.4%
2015-04-27,6:00pm,GBP,CBI Industrial Order Expectations,Medium,1,4,0
2015-04-27,9:45pm,USD,Flash Services PMI,Non-economic,57.8,59.1,59.2
2015-04-28,6:40am,AUD,RBA Gov Stevens Speaks,High,,,
2015-04-28,7:50am,JPY,Retail Sales y/y,Medium,-9.7%,-7.4%,-1.7%
2015-04-28,8:00am,AUD,CB Leading Index m/m,Non-economic,0.5%,,0.4%
2015-04-28,4:30pm,GBP,Prelim GDP q/q,High,0.3%,0.5%,0.6%
2015-04-28,4:30pm,GBP,High Street Lending,Non-economic,38.8K,37.9K,37.5K
2015-04-28,4:30pm,GBP,Index of Services 3m/3m,Non-economic,0.7%,0.7%,0.8%
2015-04-28,8:45pm,CAD,BOC Gov Poloz Speaks,High,,,
2015-04-28,9:00pm,USD,S&P/CS Composite-20 HPI y/y,Non-economic,5.0%,4.7%,4.5%
2015-04-28,9:59pm,USD,Richmond Manufacturing Index,Non-economic,-3,-2,-8
2015-04-28,10:00pm,USD,CB Consumer Confidence,High,95.2,102.6,101.4
2015-04-29,6:45am,NZD,Trade Balance,High,631M,315M,83M
2015-04-29,All Day,JPY,Bank Holiday,Low,,,
2015-04-29,9:00am,NZD,ANZ Business Confidence,High,30.2,,35.8
2015-04-29,1:58pm,GBP,Nationwide HPI m/m,Non-economic,1.0%,0.2%,0.1%
2015-04-29,2:00pm,CHF,UBS Consumption Indicator,Non-economic,1.35,,1.21
2015-04-29,All Day,EUR,German Prelim CPI m/m,Medium,-0.1%,-0.1%,0.5%
2015-04-29,4:00pm,EUR,M3 Money Supply y/y,Medium,4.6%,4.3%,4.0%
2015-04-29,4:00pm,EUR,Private Loans y/y,Medium,0.1%,0.1%,-0.1%
2015-04-29,5:27pm,EUR,Italian 10-y Bond Auction,Non-economic,1.40|1.6,,1.34|1.5
2015-04-29,5:38pm,GBP,10-y Bond Auction,Non-economic,1.88|1.5,,1.68|1.4
2015-04-29,6:00pm,GBP,CBI Realized Sales,Non-economic,12,26,18
2015-04-29,8:30pm,CAD,RMPI m/m,Medium,-0.9%,-1.8%,5.9%
2015-04-29,8:30pm,CAD,IPPI m/m,Non-economic,0.3%,-0.1%,1.9%
2015-04-29,8:30pm,USD,Advance GDP q/q,High,0.2%,1.0%,2.2%
2015-04-29,8:30pm,USD,Advance GDP Price Index q/q,Medium,-0.1%,0.4%,0.1%
2015-04-29,10:00pm,USD,Pending Home Sales m/m,Medium,1.1%,1.1%,3.6%
2015-04-29,10:30pm,USD,Crude Oil Inventories,Medium,1.9M,2.1M,5.3M
2015-04-30,2:00am,USD,Federal Funds Rate,High,<0.25%,<0.25%,<0.25%
2015-04-30,2:00am,USD,FOMC Statement,High,,,
2015-04-30,5:00am,NZD,Official Cash Rate,High,3.50%,3.50%,3.50%
2015-04-30,5:00am,NZD,RBNZ Rate Statement,High,,,
2015-04-30,6:35am,GBP,GfK Consumer Confidence,Non-economic,4,5,4
2015-04-30,6:45am,NZD,Building Consents m/m,Medium,11.0%,,-6.5%
2015-04-30,7:50am,JPY,Prelim Industrial Production m/m,Medium,-0.3%,-3.4%,-3.1%
2015-04-30,9:30am,AUD,Import Prices q/q,Medium,-0.2%,1.1%,0.9%
2015-04-30,9:30am,AUD,Private Sector Credit m/m,Non-economic,0.5%,0.5%,0.5%
2015-04-30,12:04pm,JPY,Monetary Policy Statement,High,,,
2015-04-30,1:00pm,JPY,Housing Starts y/y,Non-economic,0.7%,-1.8%,-3.1%
2015-04-30,2:00pm,EUR,German Retail Sales m/m,Medium,-2.3%,0.5%,-0.1%
2015-04-30,2:00pm,JPY,BOJ Outlook Report,Medium,,,
2015-04-30,2:31pm,JPY,BOJ Press Conference,High,,,
2015-04-30,2:45pm,EUR,French Consumer Spending m/m,Non-economic,-0.6%,-0.5%,0.2%
2015-04-30,3:00pm,CHF,KOF Economic Barometer,Medium,89.5,91.6,90.9
2015-04-30,3:00pm,EUR,Spanish Flash CPI y/y,Medium,-0.6%,-0.7%,-0.7%
2015-04-30,3:00pm,EUR,Spanish Flash GDP q/q,Medium,0.9%,0.8%,0.7%
2015-04-30,3:55pm,EUR,German Unemployment Change,Medium,-8K,-14K,-14K
2015-04-30,4:00pm,EUR,ECB Economic Bulletin,Non-economic,,,
2015-04-30,4:00pm,EUR,Italian Monthly Unemployment Rate,Non-economic,13.0%,12.6%,12.7%
2015-04-30,5:00pm,EUR,Core CPI Flash Estimate y/y,Medium,0.6%,0.6%,0.6%
2015-04-30,5:00pm,EUR,CPI Flash Estimate y/y,Medium,0.0%,0.0%,-0.1%
2015-04-30,5:00pm,EUR,Unemployment Rate,Medium,11.3%,11.2%,11.3%
2015-04-30,5:00pm,EUR,Italian Prelim CPI m/m,Non-economic,0.3%,0.2%,0.1%
2015-04-30,8:30pm,CAD,GDP m/m,High,0.0%,-0.1%,-0.2%
2015-04-30,8:30pm,USD,Unemployment Claims,High,262K,290K,296K
2015-04-30,8:30pm,USD,Core PCE Price Index m/m,Medium,0.1%,0.2%,0.1%
2015-04-30,8:30pm,USD,Employment Cost Index q/q,Medium,0.7%,0.6%,0.6%
2015-04-30,8:30pm,USD,Personal Spending m/m,Medium,0.4%,0.6%,0.2%
2015-04-30,8:30pm,USD,FOMC Member Tarullo Speaks,Non-economic,,,
2015-04-30,8:30pm,USD,Personal Income m/m,Non-economic,0.0%,0.2%,0.4%
2015-04-30,9:45pm,USD,Chicago PMI,Medium,52.3,50.1,46.3
2015-04-30,10:30pm,CAD,BOC Gov Poloz Speaks,High,,,
2015-04-30,10:30pm,USD,Natural Gas Storage,Non-economic,81B,79B,90B
2015-05-01,7:30am,AUD,AIG Manufacturing Index,Non-economic,48.0,,46.3
2015-05-01,7:30am,JPY,Household Spending y/y,Medium,-10.6%,-11.7%,-2.9%
2015-05-01,7:30am,JPY,Tokyo Core CPI y/y,Medium,0.4%,0.5%,2.2%
2015-05-01,7:30am,JPY,National Core CPI y/y,Non-economic,2.2%,2.0%,2.0%
2015-05-01,7:30am,JPY,Unemployment Rate,Non-economic,3.4%,3.5%,3.5%
2015-05-01,All Day,CNY,Bank Holiday,Low,,,
2015-05-01,9:00am,CNY,Manufacturing PMI,High,50.1,50.0,50.1
2015-05-01,9:00am,CNY,Non-Manufacturing PMI,Medium,53.4,,53.7
2015-05-01,9:30am,AUD,PPI q/q,High,0.5%,0.2%,0.1%
2015-05-01,9:30am,JPY,Average Cash Earnings y/y,Medium,0.1%,0.4%,0.1%
2015-05-01,9:35am,JPY,Final Manufacturing PMI,Non-economic,49.9,49.8,49.7
2015-05-01,All Day,CHF,Bank Holiday,Low,,,
2015-05-01,All Day,EUR,Italian Bank Holiday,Low,,,
2015-05-01,All Day,EUR,French Bank Holiday,Low,,,
2015-05-01,All Day,EUR,German Bank Holiday,Low,,,
2015-05-01,2:30pm,AUD,Commodity Prices y/y,Non-economic,-20.5%,,-19.2%
2015-05-01,4:30pm,GBP,Final Manufacturing PMI,High,51.9,54.6,54.0
2015-05-01,4:30pm,GBP,Net Lending to Individuals m/m,Medium,3.1B,2.6B,2.6B
2015-05-01,4:30pm,GBP,M4 Money Supply m/m,Non-economic,0.3%,0.1%,-0.2%
2015-05-01,4:30pm,GBP,Mortgage Approvals,Non-economic,61K,63K,62K
2015-05-01,9:30pm,CAD,Manufacturing PMI,Non-economic,49.0,,48.9
2015-05-01,9:45pm,USD,Final Manufacturing PMI,Non-economic,54.1,54.2,54.2
2015-05-01,10:00pm,USD,ISM Manufacturing PMI,High,51.5,52.1,51.5
2015-05-01,10:00pm,USD,Revised UoM Consumer Sentiment,Medium,95.9,96.1,95.9
2015-05-01,10:00pm,USD,Construction Spending m/m,Non-economic,-0.6%,0.5%,0.0%
2015-05-01,10:00pm,USD,ISM Manufacturing Prices,Non-economic,40.5,42.3,39.0
2015-05-01,10:00pm,USD,Revised UoM Inflation Expectations,Non-economic,2.6%,,2.5%
2015-05-01,All Day,USD,Total Vehicle Sales,Non-economic,16.5M,16.9M,17.2M
2015-05-04,All Day,JPY,Bank Holiday,Low,,,
2015-05-04,8:30am,AUD,MI Inflation Gauge m/m,Non-economic,0.3%,,0.4%
2015-05-04,9:00am,NZD,ANZ Commodity Prices m/m,Non-economic,-7.4%,,4.6%
2015-05-04,9:30am,AUD,Building Approvals m/m,High,2.8%,-1.7%,-1.6%
2015-05-04,9:30am,AUD,ANZ Job Advertisements m/m,Medium,2.3%,,-1.3%
2015-05-04,9:45am,CNY,Caixin Manufacturing PMI,High,48.9,49.4,49.2
2015-05-04,All Day,GBP,Bank Holiday,Low,,,
2015-05-04,3:15pm,EUR,Spanish Manufacturing PMI,Medium,54.2,54.6,54.3
2015-05-04,3:30pm,CHF,Manufacturing PMI,Non-economic,47.9,48.2,47.9
2015-05-04,3:45pm,EUR,Italian Manufacturing PMI,Medium,53.8,53.4,53.3
2015-05-04,3:50pm,EUR,French Final Manufacturing PMI,Non-economic,48.0,48.4,48.4
2015-05-04,3:55pm,EUR,German Final Manufacturing PMI,Medium,52.1,51.9,51.9
2015-05-04,4:00pm,EUR,Final Manufacturing PMI,Non-economic,52.0,51.9,51.9
2015-05-04,4:30pm,EUR,Sentix Investor Confidence,Non-economic,19.6,19.5,20.0
2015-05-04,10:00pm,USD,Factory Orders m/m,Medium,2.1%,2.1%,-0.1%
2015-05-05,12:25am,USD,FOMC Member Evans Speaks,Medium,,,
2015-05-05,2:00am,USD,Loan Officer Survey,Non-economic,,,
2015-05-05,7:13am,AUD,AIG Services Index,Non-economic,49.7,,50.2
2015-05-05,All Day,JPY,Bank Holiday,Low,,,
2015-05-05,9:30am,AUD,Goods Trade Balance,High,-1.32B,-0.98B,-1.61B
2015-05-05,12:30pm,AUD,Cash Rate,High,2.00%,2.00%,2.25%
2015-05-05,12:30pm,AUD,RBA Rate Statement,High,,,
2015-05-05,2:45pm,EUR,French Gov Budget Balance,Non-economic,-26.3B,,-23.4B
2015-05-05,3:00pm,EUR,Spanish Unemployment Change,High,-118.9K,-64.8K,-60.2K
2015-05-05,4:30pm,GBP,Construction PMI,High,54.2,57.6,57.8
2015-05-05,5:00pm,EUR,EU Economic Forecasts,Medium,,,
2015-05-05,5:00pm,EUR,PPI m/m,Non-economic,0.2%,0.3%,0.6%
2015-05-05,8:30pm,CAD,Trade Balance,High,-3.0B,-0.8B,-2.2B
2015-05-05,8:30pm,USD,Trade Balance,High,-51.4B,-41.2B,-35.9B
2015-05-05,9:45pm,USD,Final Services PMI,Non-economic,57.4,57.8,57.8
2015-05-05,10:00pm,USD,ISM Services PMI,High,57.8,56.2,56.5
2015-05-05,10:00pm,USD,RCM/TIPP Economic Optimism,Non-economic,49.7,50.6,51.3
2015-05-05,10:20pm,NZD,GDT Price Index,High,-3.5%,,-3.6%
2015-05-06,12:45am,CAD,Gov Council Member Wilkins Speaks,Medium,,,
2015-05-06,6:45am,NZD,Employment Change q/q,High,0.7%,0.8%,1.2%
2015-05-06,6:45am,NZD,Unemployment Rate,High,5.8%,5.5%,5.8%
2015-05-06,6:45am,NZD,Labor Cost Index q/q,Non-economic,0.3%,0.4%,0.5%
2015-05-06,7:00am,GBP,BRC Shop Price Index y/y,Non-economic,-1.9%,,-2.1%
2015-05-06,All Day,JPY,Bank Holiday,Low,,,
2015-05-06,9:00am,AUD,HIA New Home Sales m/m,Non-economic,4.4%,,1.1%
2015-05-06,9:30am,AUD,Retail Sales m/m,High,0.3%,0.4%,0.7%
2015-05-06,9:45am,CNY,Caixin Services PMI,Medium,52.9,53.1,52.3
2015-05-06,3:15pm,EUR,Spanish Services PMI,Medium,60.3,57.4,57.3
2015-05-06,3:45pm,EUR,Italian Services PMI,Medium,53.1,52.1,51.6
2015-05-06,3:50pm,EUR,French Final Services PMI,Non-economic,51.4,50.8,50.8
2015-05-06,3:55pm,EUR,German Final Services PMI,Medium,54.0,54.4,54.4
2015-05-06,4:00pm,EUR,Final Services PMI,Non-economic,54.1,53.7,53.7
2015-05-06,4:30pm,GBP,Final Services PMI,High,59.5,58.6,58.9
2015-05-06,5:00pm,EUR,Retail Sales m/m,Medium,-0.8%,-0.4%,0.1%
2015-05-06,8:15pm,USD,ADP Non-Farm Employment Change,High,169K,199K,175K
2015-05-06,8:30pm,USD,Prelim Unit Labor Costs q/q,High,5.0%,4.5%,4.1%
2015-05-06,8:30pm,USD,Prelim Nonfarm Productivity q/q,Medium,-1.9%,-1.8%,-2.2%
2015-05-06,9:15pm,USD,Fed Chair Yellen Speaks,High,,,
2015-05-06,10:00pm,CAD,Ivey PMI,High,58.2,50.1,47.9
2015-05-06,10:00pm,USD,Mortgage Delinquencies,Medium,5.54%,,5.68%
